t ax ay az wx wy wz
6.3000 0.6548138 9.7892007 -0.1415462 -0.9135407 0.0127935 0.2689354
6.3200 0.6759729 9.7910546 -0.1403590 -0.9156426 0.0164718 0.2872605
6.3400 0.6977394 9.7932860 -0.1390440 -0.9175345 0.0200643 0.3059098
6.3600 0.7201375 9.7958933 -0.1377061 -0.9192100 0.0235739 0.3248662
6.3800 0.7439626 9.7988163 -0.1366072 -0.9206635 0.0270033 0.3441122
6.4000 0.7678199 9.8021642 -0.1351903 -0.9218900 0.0303556 0.3636297
6.4200 0.7926897 9.8058576 -0.1338714 -0.9228849 0.0336335 0.3834006
6.4400 0.8186115 9.8098905 -0.1326484 -0.9236446 0.0368399 0.4034064
6.4600 0.8445200 9.8143411 -0.1311297 -0.9241658 0.0399776 0.4236281
6.4800 0.8716791 9.8191043 -0.1298125 -0.9244460 0.0430494 0.4440467
6.5000 0.8992129 9.8242407 -0.1283881 -0.9244834 0.0460579 0.4646429
6.5200 0.9271616 9.8297384 -0.1268768 -0.9242765 0.0490057 0.4853971
6.5400 0.9561118 9.8355415 -0.1255057 -0.9238248 0.0518956 0.5062897
6.5600 0.9848403 9.8417343 -0.1238218 -0.9231282 0.0547300 0.5273009
6.5800 1.0147161 9.8481948 -0.1224863 -0.9221872 0.0575114 0.5484106
6.6000 1.0441748 9.8550355 -0.1207289 -0.9210032 0.0602422 0.5695989
6.6200 1.0743777 9.8621479 -0.1191501 -0.9195777 0.0629247 0.5908456
6.6400 1.1048981 9.8695491 -0.1176531 -0.9179132 0.0655611 0.6121307
6.6600 1.1349712 9.8772863 -0.1157541 -0.9160125 0.0681536 0.6334339
6.6800 1.1657114 9.8852488 -0.1142222 -0.9138793 0.0707042 0.6547351
6.7000 1.1959628 9.8935141 -0.1123557 -0.9115174 0.0732149 0.6760142
6.7200 1.2264824 9.9019996 -0.1107131 -0.9089315 0.0756875 0.6972511
6.7400 1.2562535 9.9107697 -0.1087140 -0.9061268 0.0781238 0.7184260
6.7600 1.2864538 9.9197070 -0.1070746 -0.9031087 0.0805254 0.7395189
6.7800 1.3157243 9.9289027 -0.1050489 -0.8998833 0.0828938 0.7605101
6.8000 1.3449450 9.9382618 -0.1032731 -0.8964574 0.0852306 0.7813800
6.8200 1.3731805 9.9478406 -0.1012158 -0.8928378 0.0875370 0.8021093
6.8400 1.4013818 9.9575395 -0.0994084 -0.8890321 0.0898141 0.8226787
6.8600 1.4285154 9.9674201 -0.0974406 -0.8850482 0.0920632 0.8430692
6.8800 1.4546343 9.9774580 -0.0952650 -0.8808943 0.0942852 0.8632622
6.9000 1.4804278 9.9875733 -0.0933610 -0.8765792 0.0964808 0.8832391
6.9200 1.5051131 9.9978079 -0.0914284 -0.8721118 0.0986509 0.9029817
6.9400 1.5285232 10.0081561 -0.0892600 -0.8675016 0.1007961 0.9224721
6.9600 1.5509744 10.0185690 -0.0871683 -0.8627583 0.1029168 0.9416927
6.9800 1.5722697 10.0290412 -0.0851310 -0.8578919 0.1050135 0.9606262
7.0000 1.5926229 10.0395362 -0.0831400 -0.8529126 0.1070863 0.9792556
7.0200 1.6111741 10.0501034 -0.0809496 -0.8478310 0.1091355 0.9975644
7.0400 1.6285385 10.0606724 -0.0788737 -0.8426579 0.1111610 1.0155365
7.0600 1.6444988 10.0712431 -0.0767298 -0.8374043 0.1131628 1.0331559
7.0800 1.6592371 10.0817806 -0.0747609 -0.8320814 0.1151406 1.0504074
7.1000 1.6721340 10.0923195 -0.0726266 -0.8267004 0.1170942 1.0672759
7.1200 1.6834006 10.1028251 -0.0704618 -0.8212729 0.1190231 1.0837469
7.1400 1.6931913 10.1132675 -0.0684148 -0.8158106 0.1209268 1.0998064
7.1600 1.7017375 10.1236127 -0.0665045 -0.8103250 0.1228046 1.1154407
7.1800 1.7076112 10.1339662 -0.0641469 -0.8048281 0.1246559 1.1306366
7.2000 1.7129774 10.1441304 -0.0624151 -0.7993316 0.1264798 1.1453815
7.2200 1.7158915 10.1542586 -0.0602965 -0.7938474 0.1282754 1.1596633
7.2400 1.7170921 10.1642754 -0.0582320 -0.7883874 0.1300416 1.1734701
7.2600 1.7167918 10.1741518 -0.0563159 -0.7829635 0.1317775 1.1867909
7.2800 1.7148164 10.1838932 -0.0543913 -0.7775875 0.1334817 1.1996151
7.3000 1.7109045 10.1935122 -0.0524888 -0.7722711 0.1351531 1.2119324
7.3200 1.7053256 10.2029790 -0.0505256 -0.7670261 0.1367903 1.2237334
7.3400 1.6982235 10.2122727 -0.0487590 -0.7618641 0.1383920 1.2350089
7.3600 1.6892223 10.2214209 -0.0468855 -0.7567964 0.1399566 1.2457506
7.3800 1.6787136 10.2303841 -0.0451540 -0.7518345 0.1414828 1.2559505
7.4000 1.6667252 10.2391561 -0.0434652 -0.7469895 0.1429689 1.2656012
7.4200 1.6526441 10.2477877 -0.0416041 -0.7422724 0.1444132 1.2746959
7.4400 1.6376749 10.2561707 -0.0400412 -0.7376938 0.1458143 1.2832285
7.4600 1.6208228 10.2643914 -0.0383880 -0.7332645 0.1471704 1.2911931
7.4800 1.6026975 10.2723962 -0.0368185 -0.7289946 0.1484798 1.2985849
7.5000 1.5833190 10.2801834 -0.0353499 -0.7248942 0.1497407 1.3053993
7.5200 1.5622929 10.2877904 -0.0337045 -0.7209731 0.1509515 1.3116324
7.5400 1.5403919 10.2951494 -0.0323930 -0.7172408 0.1521103 1.3172808
7.5600 1.5171199 10.3023092 -0.0308652 -0.7137062 0.1532154 1.3223419
7.5800 1.4931556 10.3092110 -0.0297210 -0.7103784 0.1542651 1.3268135
7.6000 1.4676557 10.3159372 -0.0282183 -0.7072657 0.1552575 1.3306941
7.6200 1.4415281 10.3224097 -0.0269847 -0.7043763 0.1561910 1.3339828
7.6400 1.4144265 10.3286663 -0.0257090 -0.7017178 0.1570639 1.3366790
7.6600 1.3869555 10.3346578 -0.0246629 -0.6992977 0.1578744 1.3387832
7.6800 1.3585514 10.3404433 -0.0234834 -0.6971227 0.1586208 1.3402960
7.7000 1.3294224 10.3460112 -0.0222616 -0.6951995 0.1593016 1.3412189
7.7200 1.3003661 10.3512952 -0.0213456 -0.6935341 0.1599153 1.3415539
7.7400 1.2706000 10.3563766 -0.0203361 -0.6921322 0.1604601 1.3413035
7.7600 1.2403929 10.3612394 -0.0191898 -0.6909988 0.1609347 1.3404708
7.7800 1.2104712 10.3658240 -0.0183855 -0.6901388 0.1613377 1.3390596
7.8000 1.1801537 10.3702043 -0.0173705 -0.6895563 0.1616677 1.3370741
7.8200 1.1501792 10.3743195 -0.0165740 -0.6892552 0.1619235 1.3345192
7.8400 1.1199797 10.3782336 -0.0156542 -0.6892386 0.1621037 1.3314003
7.8600 1.0904263 10.3818732 -0.0148872 -0.6895094 0.1622074 1.3277232
7.8800 1.0608724 10.3853101 -0.0140398 -0.6900698 0.1622335 1.3234946
7.9000 1.0317440 10.3885134 -0.0132421 -0.6909217 0.1621810 1.3187214
7.9200 1.0033238 10.3914656 -0.0124358 -0.6920661 0.1620491 1.3134112
7.9400 0.9756942 10.3941686 -0.0118909 -0.6935038 0.1618370 1.3075721
7.9600 0.9480553 10.3967098 -0.0108550 -0.6952352 0.1615441 1.3012127
7.9800 0.9220320 10.3989406 -0.0103702 -0.6972597 0.1611699 1.2943421
8.0000 0.8963848 10.4009913 -0.0095527 -0.6995766 0.1607139 1.2869698
8.0200 0.8718490 10.4027993 -0.0088769 -0.7021845 0.1601758 1.2791060
8.0400 0.8480734 10.4044080 -0.0080301 -0.7050815 0.1595555 1.2707612
8.0600 0.8258424 10.4057486 -0.0074497 -0.7082651 0.1588527 1.2619464
8.0800 0.8046066 10.4068836 -0.0067457 -0.7117325 0.1580677 1.2526732
8.1000 0.7841346 10.4078446 -0.0058293 -0.7154802 0.1572005 1.2429533
8.1200 0.7658848 10.4084930 -0.0053111 -0.7195041 0.1562515 1.2327992
8.1400 0.7478086 10.4090420 -0.0043077 -0.7237998 0.1552211 1.2222236
8.1600 0.7321803 10.4092692 -0.0036937 -0.7283623 0.1541097 1.2112397
8.1800 0.7173546 10.4093472 -0.0028153 -0.7331861 0.1529182 1.1998609
8.2000 0.7043544 10.4091785 -0.0021064 -0.7382652 0.1516473 1.1881012
8.2200 0.6922361 10.4088639 -0.0009799 -0.7435931 0.1502979 1.1759749
8.2400 0.6824825 10.4082584 -0.0003371 -0.7491630 0.1488712 1.1634965
8.2600 0.6736498 10.4075128 0.0007189 -0.7549672 0.1473683 1.1506809
8.2800 0.6666231 10.4065413 0.0016646 -0.7609981 0.1457906 1.1375434
8.3000 0.6610539 10.4053828 0.0027164 -0.7672473 0.1441395 1.1240995
8.3200 0.6571287 10.4040216 0.0037125 -0.7737061 0.1424167 1.1103649
8.3400 0.6550838 10.4024347 0.0047306 -0.7803653 0.1406238 1.0963557
8.3600 0.6536592 10.4007557 0.0061445 -0.7872154 0.1387628 1.0820882
8.3800 0.6550898 10.3987537 0.0070264 -0.7942464 0.1368356 1.0675788
8.4000 0.6567850 10.3966988 0.0085835 -0.8014480 0.1348443 1.0528442
8.4200 0.6610704 10.3943501 0.0096055 -0.8088097 0.1327911 1.0379013
8.4400 0.6658317 10.3919274 0.0112053 -0.8163203 0.1306783 1.0227671
8.4600 0.6730180 10.3892263 0.0124558 -0.8239686 0.1285085 1.0074587
8.4800 0.6806051 10.3864592 0.0141483 -0.8317429 0.1262842 0.9919934
8.5000 0.6904251 10.3834314 0.0155344 -0.8396314 0.1240081 0.9763885
8.5200 0.7012210 10.3802738 0.0171065 -0.8476220 0.1216829 0.9606614
8.5400 0.7128355 10.3770006 0.0189888 -0.8557022 0.1193115 0.9448297
8.5600 0.7263959 10.3734910 0.0205047 -0.8638594 0.1168970 0.9289108
8.5800 0.7403740 10.3699022 0.0225291 -0.8720808 0.1144424 0.9129222
8.6000 0.7560686 10.3660953 0.0242166 -0.8803535 0.1119508 0.8968814
8.6200 0.7723161 10.3621893 0.0261847 -0.8886644 0.1094256 0.8808060
8.6400 0.7894892 10.3581406 0.0282445 -0.8970002 0.1068700 0.8647132
8.6600 0.8076009 10.3539441 0.0303221 -0.9053475 0.1042874 0.8486203
8.6800 0.8265738 10.3496042 0.0323750 -0.9136929 0.1016814 0.8325447
8.7000 0.8460554 10.3451534 0.0345966 -0.9220230 0.0990555 0.8165033
8.7200 0.8660092 10.3405910 0.0369516 -0.9303243 0.0964133 0.8005132
8.7400 0.8867972 10.3358742 0.0391655 -0.9385831 0.0937585 0.7845910
8.7600 0.9076347 10.3310814 0.0416519 -0.9467861 0.0910947 0.7687533
8.7800 0.9290654 10.3261501 0.0440259 -0.9549198 0.0884258 0.7530165
8.8000 0.9507321 10.3211124 0.0465206 -0.9629709 0.0857554 0.7373967
8.8200 0.9721445 10.3160181 0.0491636 -0.9709260 0.0830876 0.7219098
8.8400 0.9941399 10.3107702 0.0516596 -0.9787720 0.0804261 0.7065713
8.8600 1.0157063 10.3054728 0.0544274 -0.9864960 0.0777747 0.6913965
8.8800 1.0371740 10.3000870 0.0571648 -0.9940850 0.0751375 0.6764003
8.9000 1.0585666 10.2946040 0.0599065 -1.0015266 0.0725183 0.6615973
8.9200 1.0794574 10.2890662 0.0627568 -1.0088082 0.0699210 0.6470019
8.9400 1.1002347 10.2834261 0.0655560 -1.0159178 0.0673496 0.6326277
8.9600 1.1202485 10.2777515 0.0684471 -1.0228435 0.0648079 0.6184884
8.9800 1.1395581 10.2720294 0.0715239 -1.0295737 0.0623000 0.6045970
9.0000 1.1586722 10.2662033 0.0743655 -1.0360971 0.0598296 0.5909660
9.0200 1.1766057 10.2603755 0.0774440 -1.0424028 0.0574006 0.5776076
9.0400 1.1937633 10.2544986 0.0805563 -1.0484804 0.0550169 0.5645335
9.0600 1.2102988 10.2485531 0.0835832 -1.0543196 0.0526822 0.5517549
9.0800 1.2257962 10.2425834 0.0865863 -1.0599107 0.0504005 0.5392824
9.1000 1.2398971 10.2366230 0.0898703 -1.0652445 0.0481753 0.5271263
9.1200 1.2533118 10.2305957 0.0929430 -1.0703119 0.0460104 0.5152962
9.1400 1.2654989 10.2245582 0.0960531 -1.0751048 0.0439093 0.5038012
9.1600 1.2762359 10.2185319 0.0993762 -1.0796150 0.0418758 0.4926498
9.1800 1.2862297 10.2124449 0.1022997 -1.0838353 0.0399132 0.4818500
9.2000 1.2940279 10.2064471 0.1058341 -1.0877588 0.0380251 0.4714093
9.2200 1.3016611 10.2003266 0.1086586 -1.0913791 0.0362148 0.4613345
9.2400 1.3066468 10.1943471 0.1121911 -1.0946904 0.0344856 0.4516318
9.2600 1.3113067 10.1882628 0.1151463 -1.0976875 0.0328408 0.4423068
9.2800 1.3138837 10.1822634 0.1184454 -1.1003658 0.0312835 0.4333645
9.3000 1.3153337 10.1762492 0.1215639 -1.1027211 0.0298167 0.4248095
9.3200 1.3150581 10.1702894 0.1247205 -1.1047500 0.0284435 0.4166454
9.3400 1.3131072 10.1643777 0.1280633 -1.1064496 0.0271666 0.4088756
9.3600 1.3104200 10.1584206 0.1309819 -1.1078176 0.0259889 0.4015024
9.3800 1.3056323 10.1525692 0.1341477 -1.1088524 0.0249131 0.3945280
9.4000 1.2993362 10.1467628 0.1373568 -1.1095530 0.0239418 0.3879536
9.4200 1.2919281 10.1409664 0.1403355 -1.1099188 0.0230774 0.3817799
9.4400 1.2828242 10.1352478 0.1434083 -1.1099503 0.0223222 0.3760071
9.4600 1.2722263 10.1295914 0.1464996 -1.1096481 0.0216786 0.3706345
9.4800 1.2603547 10.1239804 0.1495210 -1.1090137 0.0211487 0.3656612
9.5000 1.2473470 10.1184111 0.1522796 -1.1080493 0.0207345 0.3610854
9.5200 1.2323241 10.1129791 0.1554589 -1.1067574 0.0204379 0.3569047
9.5400 1.2168120 10.1075329 0.1581879 -1.1051415 0.0202608 0.3531162
9.5600 1.1992540 10.1022486 0.1612258 -1.1032054 0.0202047 0.3497166
9.5800 1.1812235 10.0969658 0.1638611 -1.1009536 0.0202713 0.3467016
9.6000 1.1614178 10.0918301 0.1668639 -1.0983912 0.0204620 0.3440669
9.6200 1.1411355 10.0867186 0.1694061 -1.0955238 0.0207780 0.3418071
9.6400 1.1190866 10.0817725 0.1723721 -1.0923578 0.0212206 0.3399166
9.6600 1.0970101 10.0768223 0.1747424 -1.0888998 0.0217907 0.3383893
9.6800 1.0732001 10.0720542 0.1775923 -1.0851572 0.0224894 0.3372184
9.7000 1.0488113 10.0673603 0.1802429 -1.0811377 0.0233174 0.3363969
9.7200 1.0240429 10.0627310 0.1826011 -1.0768498 0.0242754 0.3359170
9.7400 0.9983940 10.0582252 0.1851338 -1.0723023 0.0253639 0.3357707
9.7600 0.9718142 10.0538640 0.1877452 -1.0675043 0.0265833 0.3359495
9.7800 0.9451301 10.0495695 0.1901140 -1.0624655 0.0279340 0.3364446
9.8000 0.9179882 10.0453896 0.1924759 -1.0571962 0.0294159 0.3372464
9.8200 0.8903707 10.0413377 0.1948782 -1.0517069 0.0310293 0.3383456
9.8400 0.8629151 10.0373579 0.1970318 -1.0460083 0.0327739 0.3397319
9.8600 0.8346434 10.0335651 0.1994579 -1.0401118 0.0346496 0.3413951
9.8800 0.8067714 10.0298393 0.2016660 -1.0340289 0.0366559 0.3433246
9.9000 0.7787011 10.0262588 0.2038763 -1.0277715 0.0387924 0.3455094
9.9200 0.7510748 10.0227618 0.2059489 -1.0213516 0.0410585 0.3479384
9.9400 0.7232894 10.0194255 0.2081445 -1.0147816 0.0434535 0.3506002
9.9600 0.6959762 10.0161941 0.2101748 -1.0080740 0.0459764 0.3534832
9.9800 0.6691706 10.0130690 0.2122086 -1.0012416 0.0486263 0.3565757
10.0000 0.6422501 10.0101329 0.2143919 -0.9942972 0.0514021 0.3598657
10.0200 0.6168568 10.0072149 0.2161538 -0.9872539 0.0543026 0.3633413
10.0400 0.5910191 10.0045370 0.2183731 -0.9801247 0.0573265 0.3669902
10.0600 0.5669282 10.0018737 0.2200926 -0.9729227 0.0604723 0.3708002
10.0800 0.5428009 9.9994261 0.2221063 -0.9656611 0.0637384 0.3747591
10.1000 0.5198915 9.9970610 0.2240675 -0.9583530 0.0671233 0.3788547
10.1200 0.4981930 9.9947935 0.2258329 -0.9510116 0.0706250 0.3830745
10.1400 0.4772638 9.9926778 0.2276392 -0.9436500 0.0742419 0.3874064
10.1600 0.4570374 9.9907219 0.2296905 -0.9362809 0.0779718 0.3918382
10.1800 0.4388239 9.9887959 0.2313240 -0.9289173 0.0818127 0.3963577
10.2000 0.4212757 9.9870497 0.2331602 -0.9215718 0.0857625 0.4009528
10.2200 0.4050106 9.9854187 0.2350379 -0.9142568 0.0898188 0.4056118
10.2400 0.3904306 9.9838683 0.2366990 -0.9069847 0.0939794 0.4103229
10.2600 0.3767672 9.9824787 0.2386527 -0.8997673 0.0982418 0.4150745
10.2800 0.3649474 9.9811630 0.2402806 -0.8926163 0.1026035 0.4198551
10.3000 0.3545306 9.9799581 0.2421143 -0.8855433 0.1070619 0.4246537
10.3200 0.3453752 9.9788940 0.2439164 -0.8785592 0.1116143 0.4294594
10.3400 0.3379774 9.9779078 0.2457480 -0.8716748 0.1162580 0.4342614
10.3600 0.3322987 9.9770141 0.2474046 -0.8649004 0.1209902 0.4390494
10.3800 0.3282021 9.9762164 0.2492276 -0.8582459 0.1258080 0.4438133
10.4000 0.3256089 9.9755332 0.2510072 -0.8517208 0.1307085 0.4485434
10.4200 0.3243878 9.9749711 0.2529578 -0.8453342 0.1356887 0.4532301
10.4400 0.3255099 9.9744269 0.2545904 -0.8390946 0.1407456 0.4578645
10.4600 0.3278068 9.9740185 0.2565396 -0.8330101 0.1458761 0.4624377
10.4800 0.3320416 9.9736680 0.2583105 -0.8270884 0.1510771 0.4669415
10.5000 0.3378327 9.9734086 0.2601661 -0.8213364 0.1563455 0.4713679
10.5200 0.3451768 9.9732360 0.2621146 -0.8157607 0.1616780 0.4757093
10.5400 0.3543002 9.9731208 0.2640625 -0.8103673 0.1670714 0.4799586
10.5600 0.3653145 9.9730526 0.2657965 -0.8051616 0.1725225 0.4841091
10.5800 0.3775320 9.9730865 0.2679065 -0.8001484 0.1780281 0.4881546
10.6000 0.3916585 9.9731532 0.2697824 -0.7953320 0.1835848 0.4920892
10.6200 0.4071221 9.9732988 0.2718572 -0.7907161 0.1891894 0.4959074
10.6400 0.4243052 9.9734807 0.2738251 -0.7863038 0.1948386 0.4996044
10.6600 0.4432284 9.9736833 0.2757822 -0.7820976 0.2005290 0.5031757
10.6800 0.4630656 9.9739907 0.2780112 -0.7780994 0.2062575 0.5066172
10.7000 0.4847642 9.9742969 0.2799778 -0.7743106 0.2120207 0.5099254
10.7200 0.5076084 9.9746586 0.2822279 -0.7707318 0.2178153 0.5130972
10.7400 0.5320966 9.9750252 0.2842617 -0.7673632 0.2236381 0.5161299
10.7600 0.5576774 9.9754396 0.2864540 -0.7642045 0.2294859 0.5190214
10.7800 0.5843121 9.9758983 0.2887551 -0.7612546 0.2353554 0.5217698
10.8000 0.6123976 9.9763486 0.2909659 -0.7585120 0.2412434 0.5243740
10.8200 0.6415207 9.9768255 0.2932361 -0.7559747 0.2471468 0.5268330
10.8400 0.6718584 9.9773000 0.2954494 -0.7536398 0.2530624 0.5291464
10.8600 0.7028139 9.9778242 0.2978887 -0.7515045 0.2589872 0.5313144
10.8800 0.7351446 9.9783100 0.3001011 -0.7495649 0.2649181 0.5333372
10.9000 0.7677119 9.9788617 0.3027337 -0.7478170 0.2708522 0.5352159
10.9200 0.8019735 9.9793237 0.3048489 -0.7462562 0.2767864 0.5369515
10.9400 0.8360438 9.9798772 0.3075090 -0.7448774 0.2827178 0.5385458
10.9600 0.8716185 9.9803370 0.3097421 -0.7436753 0.2886436 0.5400007
10.9800 0.9067469 9.9808971 0.3125283 -0.7426440 0.2945610 0.5413187
11.0000 0.9435376 9.9813276 0.3147111 -0.7417772 0.3004673 0.5425024
11.0200 0.9800691 9.9818132 0.3173814 -0.7410686 0.3063597 0.5435549
11.0400 1.0168420 9.9823051 0.3199793 -0.7405111 0.3122357 0.5444797
11.0600 1.0545079 9.9827087 0.3224453 -0.7400978 0.3180926 0.5452802
11.0800 1.0919830 9.9831426 0.3250301 -0.7398212 0.3239281 0.5459605
11.1000 1.1295216 9.9835632 0.3277116 -0.7396737 0.3297396 0.5465249
11.1200 1.1676664 9.9839043 0.3301687 -0.7396475 0.3355248 0.5469777
11.1400 1.2054165 9.9842650 0.3328340 -0.7397348 0.3412815 0.5473236
11.1600 1.2429535 9.9846192 0.3355490 -0.7399275 0.3470073 0.5475676
11.1800 1.2810445 9.9848731 0.3379689 -0.7402174 0.3527001 0.5477147
11.2000 1.3181432 9.9851832 0.3408320 -0.7405965 0.3583579 0.5477702
11.2200 1.3555507 9.9854085 0.3433615 -0.7410564 0.3639787 0.5477395
11.2400 1.3926842 9.9856002 0.3458792 -0.7415891 0.3695604 0.5476280
11.2600 1.4289872 9.9858070 0.3486973 -0.7421865 0.3751013 0.5474416
11.2800 1.4651456 9.9859584 0.3512779 -0.7428405 0.3805994 0.5471858
11.3000 1.5010259 9.9860533 0.3538205 -0.7435433 0.3860532 0.5468665
11.3200 1.5362041 9.9861351 0.3564374 -0.7442872 0.3914608 0.5464896
11.3400 1.5704267 9.9862293 0.3591576 -0.7450648 0.3968208 0.5460608
11.3600 1.6047390 9.9862104 0.3615949 -0.7458687 0.4021315 0.5455861
11.3800 1.6378876 9.9862153 0.3642080 -0.7466920 0.4073916 0.5450714
11.4000 1.6703110 9.9861883 0.3668422 -0.7475281 0.4125996 0.5445224
11.4200 1.7023353 9.9860947 0.3692380 -0.7483706 0.4177541 0.5439451
11.4400 1.7332287 9.9860045 0.3718298 -0.7492137 0.4228539 0.5433450
11.4600 1.7632999 9.9858876 0.3743353 -0.7500516 0.4278978 0.5427279
11.4800 1.7928268 9.9857059 0.3767017 -0.7508795 0.4328846 0.5420993
11.5000 1.8211246 9.9855362 0.3791532 -0.7516925 0.4378132 0.5414646
11.5200 1.8486598 9.9853190 0.3815787 -0.7524867 0.4426825 0.5408291
11.5400 1.8749870 9.9851087 0.3840438 -0.7532584 0.4474915 0.5401980
11.5600 1.9008960 9.9848136 0.3862473 -0.7540046 0.4522394 0.5395761
11.5800 1.9255843 9.9845258 0.3884639 -0.7547227 0.4569250 0.5389683
11.6000 1.9488952 9.9842540 0.3908944 -0.7554108 0.4615477 0.5383791
11.6200 1.9715692 9.9839218 0.3931094 -0.7560677 0.4661065 0.5378131
11.6400 1.9934135 9.9835534 0.3951453 -0.7566928 0.4706008 0.5372742
11.6600 2.0138652 9.9832050 0.3973615 -0.7572860 0.4750296 0.5367666
11.6800 2.0332764 9.9828437 0.3995120 -0.7578480 0.4793924 0.5362938
11.7000 2.0518811 9.9824434 0.4015157 -0.7583801 0.4836884 0.5358594
11.7200 2.0694589 9.9820278 0.4035051 -0.7588843 0.4879170 0.5354666
11.7400 2.0860259 9.9815999 0.4054227 -0.7593633 0.4920776 0.5351183
11.7600 2.1009490 9.9812333 0.4075328 -0.7598206 0.4961695 0.5348172
11.7800 2.1158942 9.9807377 0.4092199 -0.7602603 0.5001921 0.5345658
11.8000 2.1289805 9.9803359 0.4111388 -0.7606871 0.5041450 0.5343662
11.8200 2.1416846 9.9798558 0.4128073 -0.7611065 0.5080276 0.5342202
11.8400 2.1525743 9.9794656 0.4147711 -0.7615248 0.5118393 0.5341295
11.8600 2.1634424 9.9789680 0.4162534 -0.7619488 0.5155796 0.5340953
11.8800 2.1727386 9.9785335 0.4180304 -0.7623861 0.5192480 0.5341187
11.9000 2.1814068 9.9780706 0.4195281 -0.7628449 0.5228440 0.5342005
11.9200 2.1886659 9.9776621 0.4212183 -0.7633342 0.5263671 0.5343412
11.9400 2.1957797 9.9771673 0.4226009 -0.7638633 0.5298169 0.5345409
11.9600 2.2012674 9.9767666 0.4241582 -0.7644425 0.5331928 0.5347996
11.9800 2.2062071 9.9763287 0.4256482 -0.7650825 0.5364943 0.5351170
12.0000 2.2103235 9.9759029 0.4269722 -0.7657946 0.5397211 0.5354926
12.0200 2.2137097 9.9754701 0.4282844 -0.7665906 0.5428725 0.5359255
12.0400 2.2159091 9.9750888 0.4297399 -0.7674830 0.5459481 0.5364147
12.0600 2.2175486 9.9746968 0.4310066 -0.7684844 0.5489475 0.5369588
12.0800 2.2188352 9.9742679 0.4321027 -0.7696084 0.5518701 0.5375565
12.1000 2.2185668 9.9739430 0.4335246 -0.7708685 0.5547154 0.5382059
12.1200 2.2181645 9.9735652 0.4346754 -0.7722788 0.5574829 0.5389051
12.1400 2.2167933 9.9732360 0.4358628 -0.7738539 0.5601722 0.5396521
12.1600 2.2151121 9.9728769 0.4369260 -0.7756084 0.5627827 0.5404446
12.1800 2.2122875 9.9725907 0.4381501 -0.7775573 0.5653138 0.5412801
12.2000 2.2091590 9.9722795 0.4392742 -0.7797159 0.5677651 0.5421560
12.2200 2.2054697 9.9719849 0.4402767 -0.7820994 0.5701360 0.5430696
12.2400 2.2007168 9.9717548 0.4415537 -0.7847234 0.5724261 0.5440181
12.2600 2.1961937 9.9714576 0.4423839 -0.7876034 0.5746347 0.5449984
12.2800 2.1904368 9.9712453 0.4436364 -0.7907549 0.5767613 0.5460076
12.3000 2.1845089 9.9710175 0.4446114 -0.7941935 0.5788055 0.5470424
12.3200 2.1777224 9.9708441 0.4457584 -0.7979345 0.5807666 0.5480997
12.3400 2.1710468 9.9706138 0.4467149 -0.8019933 0.5826442 0.5491763
12.3600 2.1632626 9.9704763 0.4478759 -0.8063850 0.5844377 0.5502688
12.3800 2.1552044 9.9703311 0.4489981 -0.8111242 0.5861466 0.5513740
12.4000 2.1470610 9.9701615 0.4499592 -0.8162256 0.5877704 0.5524886
12.4200 2.1380326 9.9700591 0.4511164 -0.8217033 0.5893087 0.5536093
12.4400 2.1289589 9.9699245 0.4521853 -0.8275709 0.5907609 0.5547328
12.4600 2.1189743 9.9698649 0.4534358 -0.8338418 0.5921265 0.5558560
12.4800 2.1089400 9.9697777 0.4545774 -0.8405285 0.5934053 0.5569756
12.5000 2.0984446 9.9697119 0.4557713 -0.8476432 0.5945967 0.5580887
12.5200 2.0878569 9.9696270 0.4568466 -0.8551973 0.5957003 0.5591922
12.5400 2.0762396 9.9696245 0.4582872 -0.8632015 0.5967159 0.5602833
12.5600 2.0647474 9.9695777 0.4595371 -0.8716658 0.5976431 0.5613591
12.5800 2.0529919 9.9695317 0.4607540 -0.8805994 0.5984817 0.5624170
12.6000 2.0403860 9.9695492 0.4622503 -0.8900105 0.5992314 0.5634545
12.6200 2.0278991 9.9695251 0.4635341 -0.8999066 0.5998921 0.5644693
12.6400 2.0147987 9.9695310 0.4650801 -0.9102940 0.6004636 0.5654591
12.6600 2.0014005 9.9695454 0.4665528 -0.9211781 0.6009459 0.5664220
12.6800 1.9877895 9.9695449 0.4680955 -0.9325632 0.6013390 0.5673559
12.7000 1.9736760 9.9695722 0.4696962 -0.9444526 0.6016430 0.5682594
12.7200 1.9593511 9.9695846 0.4713475 -0.9568483 0.6018579 0.5691309
12.7400 1.9443641 9.9696369 0.4731934 -0.9697512 0.6019841 0.5699691
