t lat lon h Vxg Vyg Vzg pitch roll tHdg
74.3600 37.6215548 -122.3808830 12.1873739 6.6723225 -1.6784803 -10.0317715 11.1382854 14.1531894 295.6765600
74.3800 37.6215560 -122.3808853 12.1538302 6.6793507 -1.6771847 -10.0387783 11.1377159 14.1569791 295.6914816
74.4000 37.6215572 -122.3808876 12.1203132 6.6864670 -1.6758541 -10.0459569 11.1371474 14.1607583 295.7064025
74.4200 37.6215584 -122.3808898 12.0868234 6.6936720 -1.6744894 -10.0533078 11.1365798 14.1645272 295.7213231
74.4400 37.6215596 -122.3808921 12.0533615 6.7009597 -1.6730918 -10.0608219 11.1360132 14.1682858 295.7362439
74.4600 37.6215608 -122.3808944 12.0199283 6.7083299 -1.6716624 -10.0685037 11.1354476 14.1720340 295.7511653
74.4800 37.6215620 -122.3808967 11.9865242 6.7157790 -1.6702024 -10.0763313 11.1348830 14.1757720 295.7660876
74.5000 37.6215632 -122.3808990 11.9531500 6.7233023 -1.6687131 -10.0843089 11.1343194 14.1794996 295.7810112
74.5200 37.6215644 -122.3809013 11.9198061 6.7308988 -1.6671959 -10.0924275 11.1337568 14.1832169 295.7959365
74.5400 37.6215656 -122.3809035 11.8864930 6.7385631 -1.6656521 -10.1006831 11.1331953 14.1869239 295.8108639
74.5600 37.6215669 -122.3809058 11.8532114 6.7462938 -1.6640833 -10.1090668 11.1326348 14.1906206 295.8257937
74.5800 37.6215681 -122.3809081 11.8199615 6.7540850 -1.6624909 -10.1175650 11.1320754 14.1943070 295.8407262
74.6000 37.6215693 -122.3809104 11.7867440 6.7619345 -1.6608767 -10.1261824 11.1315170 14.1979831 295.8556618
74.6200 37.6215705 -122.3809127 11.7535592 6.7698367 -1.6592422 -10.1348969 11.1309597 14.2016488 295.8706007
74.6400 37.6215717 -122.3809150 11.7204074 6.7777893 -1.6575891 -10.1437086 11.1304034 14.2053042 295.8855433
74.6600 37.6215729 -122.3809173 11.6872890 6.7857869 -1.6559194 -10.1526084 11.1298482 14.2089493 295.9004898
74.6800 37.6215742 -122.3809196 11.6542043 6.7938250 -1.6542347 -10.1615876 11.1292941 14.2125839 295.9154405
74.7000 37.6215754 -122.3809219 11.6211536 6.8018992 -1.6525371 -10.1706331 11.1287411 14.2162081 295.9303957
74.7200 37.6215766 -122.3809243 11.5881370 6.8100056 -1.6508284 -10.1797359 11.1281891 14.2198217 295.9453555
74.7400 37.6215778 -122.3809266 11.5551548 6.8181375 -1.6491107 -10.1888916 11.1276382 14.2234248 295.9603203
74.7600 37.6215791 -122.3809289 11.5222071 6.8262922 -1.6473860 -10.1980784 11.1270883 14.2270173 295.9752901
74.7800 37.6215803 -122.3809312 11.4892939 6.8344636 -1.6456565 -10.2073003 11.1265395 14.2305991 295.9902653
74.8000 37.6215815 -122.3809335 11.4564154 6.8426462 -1.6439242 -10.2165398 11.1259917 14.2341701 296.0052459
74.8200 37.6215827 -122.3809358 11.4235716 6.8508348 -1.6421914 -10.2257793 11.1254449 14.2377302 296.0202321
74.8400 37.6215840 -122.3809381 11.3907624 6.8590252 -1.6404603 -10.2350233 11.1248991 14.2412793 296.0352241
74.8600 37.6215852 -122.3809405 11.3579877 6.8672113 -1.6387331 -10.2442450 11.1243544 14.2448174 296.0502220
74.8800 37.6215864 -122.3809428 11.3252475 6.8753862 -1.6370121 -10.2534449 11.1238105 14.2483442 296.0652258
74.9000 37.6215877 -122.3809451 11.2925415 6.8835469 -1.6352997 -10.2626005 11.1232676 14.2518597 296.0802357
74.9200 37.6215889 -122.3809475 11.2598695 6.8916860 -1.6335982 -10.2717118 11.1227256 14.2553638 296.0952518
74.9400 37.6215902 -122.3809498 11.2272313 6.8997980 -1.6319099 -10.2807614 11.1221844 14.2588562 296.1102741
74.9600 37.6215914 -122.3809521 11.1946266 6.9078779 -1.6302373 -10.2897360 11.1216441 14.2623369 296.1253026
74.9800 37.6215926 -122.3809545 11.1620549 6.9159196 -1.6285826 -10.2986223 11.1211046 14.2658056 296.1403374
75.0000 37.6215939 -122.3809568 11.1295160 6.9239165 -1.6269483 -10.3074159 11.1205659 14.2692622 296.1553785
75.0200 37.6215951 -122.3809591 11.0970092 6.9318648 -1.6253368 -10.3160945 11.1200278 14.2727065 296.1704258
75.0400 37.6215964 -122.3809615 11.0645342 6.9397565 -1.6237504 -10.3246630 11.1194904 14.2761383 296.1854794
75.0600 37.6215976 -122.3809638 11.0320904 6.9475868 -1.6221915 -10.3330857 11.1189536 14.2795574 296.2005392
75.0800 37.6215989 -122.3809662 10.9996772 6.9553501 -1.6206626 -10.3413716 11.1184174 14.2829636 296.2156050
75.1000 37.6216001 -122.3809685 10.9672938 6.9630414 -1.6191658 -10.3494985 11.1178816 14.2863567 296.2306770
75.1200 37.6216014 -122.3809709 10.9349398 6.9706530 -1.6177036 -10.3574577 11.1173463 14.2897364 296.2457549
75.1400 37.6216026 -122.3809732 10.9026142 6.9781809 -1.6162782 -10.3652403 11.1168114 14.2931026 296.2608386
75.1600 37.6216039 -122.3809756 10.8703164 6.9856198 -1.6148918 -10.3728288 11.1162768 14.2964550 296.2759280
75.1800 37.6216051 -122.3809779 10.8380454 6.9929628 -1.6135468 -10.3802185 11.1157424 14.2997933 296.2910231
75.2000 37.6216064 -122.3809803 10.8058005 7.0002061 -1.6122451 -10.3873920 11.1152082 14.3031173 296.3061236
75.2200 37.6216077 -122.3809826 10.7735808 7.0073425 -1.6109889 -10.3943447 11.1146741 14.3064267 296.3212293
75.2400 37.6216089 -122.3809850 10.7413851 7.0143699 -1.6097804 -10.4010634 11.1141400 14.3097213 296.3363402
75.2600 37.6216102 -122.3809873 10.7092127 7.0212803 -1.6086214 -10.4075396 11.1136059 14.3130008 296.3514559
75.2800 37.6216114 -122.3809897 10.6770624 7.0280706 -1.6075139 -10.4137594 11.1130716 14.3162649 296.3665764
75.3000 37.6216127 -122.3809921 10.6449332 7.0347356 -1.6064597 -10.4197234 11.1125372 14.3195134 296.3817013
75.3200 37.6216140 -122.3809944 10.6128240 7.0412706 -1.6054606 -10.4254093 11.1120024 14.3227460 296.3968304
75.3400 37.6216152 -122.3809968 10.5807337 7.0476725 -1.6045184 -10.4308215 11.1114673 14.3259624 296.4119635
75.3600 37.6216165 -122.3809992 10.5486610 7.0539355 -1.6036344 -10.4359379 11.1109317 14.3291623 296.4271004
75.3800 37.6216178 -122.3810015 10.5166048 7.0600572 -1.6028105 -10.4407675 11.1103955 14.3323454 296.4422408
75.4000 37.6216190 -122.3810039 10.4845638 7.0660327 -1.6020478 -10.4452923 11.1098588 14.3355115 296.4573844
75.4200 37.6216203 -122.3810063 10.4525369 7.0718596 -1.6013476 -10.4495037 11.1093213 14.3386602 296.4725310
75.4400 37.6216216 -122.3810086 10.4205226 7.0775344 -1.6007113 -10.4534063 11.1087830 14.3417914 296.4876802
75.4600 37.6216228 -122.3810110 10.3885198 7.0830533 -1.6001399 -10.4569821 11.1082438 14.3449046 296.5028318
75.4800 37.6216241 -122.3810134 10.3565272 7.0884156 -1.5996343 -10.4602359 11.1077036 14.3479997 296.5179855
75.5000 37.6216254 -122.3810158 10.3245432 7.0936172 -1.5991954 -10.4631628 11.1071624 14.3510764 296.5331410
75.5200 37.6216267 -122.3810181 10.2925668 7.0986570 -1.5988239 -10.4657498 11.1066200 14.3541343 296.5482979
75.5400 37.6216279 -122.3810205 10.2605964 7.1035324 -1.5985204 -10.4680014 11.1060764 14.3571732 296.5634561
75.5600 37.6216292 -122.3810229 10.2286307 7.1082425 -1.5982854 -10.4699219 11.1055315 14.3601930 296.5786150
75.5800 37.6216305 -122.3810252 10.1966683 7.1127861 -1.5981192 -10.4714893 11.1049852 14.3631932 296.5937746
75.6000 37.6216318 -122.3810276 10.1647078 7.1171622 -1.5980221 -10.4727255 11.1044373 14.3661737 296.6089343
75.6200 37.6216331 -122.3810300 10.1327479 7.1213711 -1.5979941 -10.4736133 11.1038879 14.3691341 296.6240940
75.6400 37.6216343 -122.3810324 10.1007872 7.1254116 -1.5980350 -10.4741607 11.1033369 14.3720744 296.6392534
75.6600 37.6216356 -122.3810347 10.0688243 7.1292848 -1.5981448 -10.4743686 11.1027841 14.3749942 296.6544120
75.6800 37.6216369 -122.3810371 10.0368579 7.1329895 -1.5983230 -10.4742365 11.1022296 14.3778933 296.6695697
75.7000 37.6216382 -122.3810395 10.0048865 7.1365291 -1.5985691 -10.4737687 11.1016731 14.3807716 296.6847261
75.7200 37.6216395 -122.3810419 9.9729089 7.1399037 -1.5988825 -10.4729656 11.1011148 14.3836287 296.6998809
75.7400 37.6216407 -122.3810442 9.9409236 7.1431143 -1.5992623 -10.4718314 11.1005544 14.3864646 296.7150339
75.7600 37.6216420 -122.3810466 9.9089295 7.1461631 -1.5997077 -10.4703793 11.0999919 14.3892791 296.7301848
75.7800 37.6216433 -122.3810490 9.8769251 7.1490541 -1.6002174 -10.4686006 11.0994273 14.3920719 296.7453333
75.8000 37.6216446 -122.3810514 9.8449093 7.1517881 -1.6007904 -10.4665129 11.0988605 14.3948429 296.7604791
75.8200 37.6216459 -122.3810537 9.8128808 7.1543683 -1.6014252 -10.4641162 11.0982915 14.3975921 296.7756221
75.8400 37.6216472 -122.3810561 9.7808384 7.1568000 -1.6021202 -10.4614191 11.0977202 14.4003191 296.7907619
75.8600 37.6216485 -122.3810585 9.7487809 7.1590848 -1.6028739 -10.4584397 11.0971465 14.4030240 296.8058984
75.8800 37.6216497 -122.3810609 9.7167072 7.1612284 -1.6036842 -10.4551688 11.0965704 14.4057067 296.8210313
75.9000 37.6216510 -122.3810632 9.6846162 7.1632345 -1.6045495 -10.4516332 11.0959918 14.4083669 296.8361605
75.9200 37.6216523 -122.3810656 9.6525069 7.1651083 -1.6054674 -10.4478325 11.0954108 14.4110048 296.8512858
75.9400 37.6216536 -122.3810680 9.6203782 7.1668558 -1.6064359 -10.4437802 11.0948273 14.4136201 296.8664071
75.9600 37.6216549 -122.3810703 9.5882291 7.1684808 -1.6074525 -10.4394940 11.0942412 14.4162128 296.8815241
75.9800 37.6216562 -122.3810727 9.5560588 7.1699917 -1.6085147 -10.4349783 11.0936526 14.4187830 296.8966368
76.0000 37.6216575 -122.3810751 9.5238664 7.1713919 -1.6096200 -10.4302504 11.0930613 14.4213305 296.9117450
76.0200 37.6216588 -122.3810774 9.4916511 7.1726912 -1.6107656 -10.4253240 11.0924674 14.4238554 296.9268488
76.0400 37.6216600 -122.3810798 9.4594121 7.1738935 -1.6119487 -10.4202079 11.0918709 14.4263577 296.9419480
76.0600 37.6216613 -122.3810822 9.4271488 7.1750084 -1.6131663 -10.4149281 11.0912717 14.4288373 296.9570425
76.0800 37.6216626 -122.3810845 9.3948605 7.1760418 -1.6144153 -10.4094852 11.0906698 14.4312944 296.9721325
76.1000 37.6216639 -122.3810869 9.3625467 7.1770020 -1.6156926 -10.4039098 11.0900653 14.4337290 296.9872178
76.1200 37.6216652 -122.3810892 9.3302068 7.1778976 -1.6169948 -10.3982019 11.0894581 14.4361412 297.0022985
76.1400 37.6216665 -122.3810916 9.2978404 7.1787365 -1.6183188 -10.3923966 11.0888481 14.4385309 297.0173747
76.1600 37.6216678 -122.3810939 9.2654472 7.1795268 -1.6196609 -10.3864945 11.0882355 14.4408983 297.0324464
76.1800 37.6216691 -122.3810963 9.2330268 7.1802778 -1.6210178 -10.3805216 11.0876202 14.4432436 297.0475139
76.2000 37.6216704 -122.3810986 9.2005791 7.1809989 -1.6223858 -10.3744999 11.0870023 14.4455668 297.0625771
76.2200 37.6216716 -122.3811010 9.1681039 7.1816984 -1.6237612 -10.3684343 11.0863816 14.4478680 297.0776362
76.2400 37.6216729 -122.3811034 9.1356011 7.1823868 -1.6251405 -10.3623509 11.0857583 14.4501475 297.0926915
76.2600 37.6216742 -122.3811057 9.1030707 7.1830721 -1.6265197 -10.3562717 11.0851323 14.4524053 297.1077432
76.2800 37.6216755 -122.3811080 9.0705128 7.1837656 -1.6278952 -10.3502147 11.0845036 14.4546416 297.1227914
76.3000 37.6216768 -122.3811104 9.0379275 7.1844763 -1.6292630 -10.3441885 11.0838724 14.4568566 297.1378366
76.3200 37.6216781 -122.3811127 9.0053151 7.1852132 -1.6306193 -10.3382240 11.0832385 14.4590504 297.1528789
76.3400 37.6216794 -122.3811151 8.9726759 7.1859889 -1.6319603 -10.3323389 11.0826020 14.4612234 297.1679187
76.3600 37.6216807 -122.3811174 8.9400103 7.1868112 -1.6332820 -10.3265465 11.0819629 14.4633756 297.1829564
76.3800 37.6216820 -122.3811198 8.9073187 7.1876906 -1.6345805 -10.3208688 11.0813212 14.4655073 297.1979924
76.4000 37.6216833 -122.3811221 8.8746016 7.1886387 -1.6358520 -10.3153323 11.0806770 14.4676188 297.2130270
76.4200 37.6216846 -122.3811244 8.8418598 7.1896635 -1.6370924 -10.3099413 11.0800302 14.4697102 297.2280607
76.4400 37.6216858 -122.3811268 8.8090938 7.1907769 -1.6382981 -10.3047270 11.0793809 14.4717818 297.2430940
76.4600 37.6216871 -122.3811291 8.7763045 7.1919885 -1.6394652 -10.2997112 11.0787290 14.4738338 297.2581275
76.4800 37.6216884 -122.3811314 8.7434927 7.1933082 -1.6405897 -10.2948939 11.0780747 14.4758665 297.2731615
76.5000 37.6216897 -122.3811338 8.7106594 7.1947466 -1.6416681 -10.2903195 11.0774179 14.4778802 297.2881967
76.5200 37.6216910 -122.3811361 8.6778054 7.1963130 -1.6426965 -10.2859832 11.0767585 14.4798751 297.3032336
76.5400 37.6216923 -122.3811384 8.6449320 7.1980170 -1.6436714 -10.2819163 11.0760967 14.4818514 297.3182729
76.5600 37.6216936 -122.3811408 8.6120402 7.1998695 -1.6445890 -10.2781318 11.0754325 14.4838095 297.3333153
76.5800 37.6216949 -122.3811431 8.5791313 7.2018784 -1.6454461 -10.2746517 11.0747657 14.4857497 297.3483613
76.6000 37.6216962 -122.3811454 8.5462065 7.2040548 -1.6462390 -10.2714851 11.0740965 14.4876721 297.3634117
76.6200 37.6216975 -122.3811478 8.5132672 7.2064063 -1.6469645 -10.2686540 11.0734247 14.4895771 297.3784671
76.6400 37.6216988 -122.3811501 8.4803148 7.2089430 -1.6476193 -10.2661758 11.0727505 14.4914650 297.3935284
76.6600 37.6217001 -122.3811524 8.4473508 7.2116733 -1.6482004 -10.2640597 11.0720738 14.4933359 297.4085962
76.6800 37.6217014 -122.3811547 8.4143767 7.2146047 -1.6487046 -10.2623274 11.0713946 14.4951903 297.4236714
76.7000 37.6217027 -122.3811571 8.3813942 7.2177464 -1.6491290 -10.2609836 11.0707128 14.4970284 297.4387548
76.7200 37.6217040 -122.3811594 8.3484047 7.2211065 -1.6494710 -10.2600546 11.0700285 14.4988505 297.4538472
76.7400 37.6217053 -122.3811617 8.3154102 7.2246921 -1.6497278 -10.2595407 11.0693416 14.5006568 297.4689494
76.7600 37.6217066 -122.3811640 8.2824122 7.2285097 -1.6498969 -10.2594637 11.0686520 14.5024476 297.4840623
76.7800 37.6217079 -122.3811664 8.2494127 7.2325677 -1.6499760 -10.2598369 11.0679598 14.5042231 297.4991869
76.8000 37.6217092 -122.3811687 8.2164135 7.2368720 -1.6499627 -10.2606558 11.0672649 14.5059837 297.5143239
76.8200 37.6217105 -122.3811710 8.1834164 7.2414285 -1.6498551 -10.2619469 11.0665672 14.5077296 297.5294743
76.8400 37.6217118 -122.3811734 8.1504233 7.2462429 -1.6496512 -10.2637106 11.0658666 14.5094610 297.5446391
76.8600 37.6217131 -122.3811757 8.1174364 7.2513212 -1.6493493 -10.2659641 11.0651632 14.5111783 297.5598192
76.8800 37.6217144 -122.3811780 8.0844574 7.2566683 -1.6489478 -10.2686986 11.0644569 14.5128815 297.5750156
76.9000 37.6217157 -122.3811803 8.0514885 7.2622877 -1.6484451 -10.2719408 11.0637475 14.5145711 297.5902291
76.9200 37.6217170 -122.3811827 8.0185317 7.2681850 -1.6478402 -10.2756818 11.0630350 14.5162471 297.6054609
76.9400 37.6217183 -122.3811850 7.9855891 7.2743632 -1.6471319 -10.2799392 11.0623193 14.5179099 297.6207119
76.9600 37.6217196 -122.3811873 7.9526627 7.2808254 -1.6463192 -10.2847000 11.0616004 14.5195596 297.6359830
76.9800 37.6217209 -122.3811897 7.9197546 7.2875737 -1.6454015 -10.2899858 11.0608780 14.5211964 297.6512754
77.0000 37.6217222 -122.3811920 7.8868671 7.2946119 -1.6443783 -10.2957882 11.0601522 14.5228206 297.6665899
77.0200 37.6217235 -122.3811943 7.8540021 7.3019408 -1.6432491 -10.3021115 11.0594228 14.5244323 297.6819276
77.0400 37.6217248 -122.3811967 7.8211618 7.3095618 -1.6420138 -10.3089600 11.0586897 14.5260318 297.6972895
77.0600 37.6217261 -122.3811990 7.7883484 7.3174756 -1.6406723 -10.3163249 11.0579528 14.5276191 297.7126766
77.0800 37.6217275 -122.3812014 7.7555639 7.3256828 -1.6392250 -10.3242108 11.0572119 14.5291945 297.7280900
77.1000 37.6217288 -122.3812037 7.7228104 7.3341832 -1.6376720 -10.3326175 11.0564669 14.5307581 297.7435306
77.1200 37.6217301 -122.3812060 7.6900902 7.3429764 -1.6360141 -10.3415407 11.0557177 14.5323100 297.7589994
77.1400 37.6217314 -122.3812084 7.6574051 7.3520607 -1.6342518 -10.3509759 11.0549641 14.5338504 297.7744975
77.1600 37.6217327 -122.3812107 7.6247574 7.3614345 -1.6323861 -10.3609144 11.0542061 14.5353795 297.7900258
77.1800 37.6217341 -122.3812131 7.5921490 7.3710966 -1.6304181 -10.3713517 11.0534433 14.5368973 297.8055853
77.2000 37.6217354 -122.3812155 7.5595821 7.3810426 -1.6283491 -10.3822920 11.0526757 14.5384040 297.8211770
77.2200 37.6217367 -122.3812178 7.5270584 7.3912721 -1.6261805 -10.3937182 11.0519032 14.5398996 297.8368019
77.2400 37.6217380 -122.3812202 7.4945802 7.4017793 -1.6239137 -10.4056168 11.0511255 14.5413842 297.8524608
77.2600 37.6217394 -122.3812225 7.4621492 7.4125610 -1.6215507 -10.4179961 11.0503425 14.5428580 297.8681548
77.2800 37.6217407 -122.3812249 7.4297673 7.4236134 -1.6190932 -10.4308305 11.0495540 14.5443210 297.8838848
77.3000 37.6217420 -122.3812273 7.3974364 7.4349302 -1.6165435 -10.4441194 11.0487598 14.5457733 297.8996516
77.3200 37.6217434 -122.3812296 7.3651583 7.4465072 -1.6139035 -10.4578409 11.0479599 14.5472150 297.9154562
77.3400 37.6217447 -122.3812320 7.3329348 7.4583392 -1.6111759 -10.4719995 11.0471539 14.5486460 297.9312995
77.3600 37.6217461 -122.3812344 7.3007676 7.4704180 -1.6083630 -10.4865730 11.0463417 14.5500665 297.9471822
77.3800 37.6217474 -122.3812368 7.2686582 7.4827398 -1.6054673 -10.5015438 11.0455231 14.5514765 297.9631053
77.4000 37.6217488 -122.3812392 7.2366084 7.4952955 -1.6024918 -10.5169032 11.0446980 14.5528760 297.9790696
77.4200 37.6217501 -122.3812415 7.2046196 7.5080788 -1.5994392 -10.5326422 11.0438661 14.5542651 297.9950758
77.4400 37.6217515 -122.3812439 7.1726934 7.5210832 -1.5963126 -10.5487386 11.0430273 14.5556437 298.0111247
77.4600 37.6217528 -122.3812463 7.1408311 7.5342984 -1.5931149 -10.5651795 11.0421814 14.5570120 298.0272171
77.4800 37.6217542 -122.3812487 7.1090341 7.5477189 -1.5898493 -10.5819470 11.0413282 14.5583699 298.0433537
77.5000 37.6217555 -122.3812511 7.0773037 7.5613345 -1.5865193 -10.5990325 11.0404676 14.5597174 298.0595351
77.5200 37.6217569 -122.3812535 7.0456411 7.5751372 -1.5831279 -10.6164091 11.0395993 14.5610546 298.0757621
77.5400 37.6217582 -122.3812560 7.0140476 7.5891173 -1.5796787 -10.6340728 11.0387231 14.5623814 298.0920353
77.5600 37.6217596 -122.3812584 6.9825240 7.6032677 -1.5761751 -10.6519883 11.0378390 14.5636978 298.1083553
77.5800 37.6217610 -122.3812608 6.9510716 7.6175768 -1.5726207 -10.6701551 11.0369467 14.5650040 298.1247228
77.6000 37.6217623 -122.3812632 6.9196913 7.6320361 -1.5690190 -10.6885517 11.0360461 14.5662997 298.1411381
77.6200 37.6217637 -122.3812656 6.8883838 7.6466364 -1.5653736 -10.7071512 11.0351370 14.5675852 298.1576020
77.6400 37.6217651 -122.3812681 6.8571500 7.6613672 -1.5616881 -10.7259496 11.0342192 14.5688603 298.1741149
77.6600 37.6217665 -122.3812705 6.8259907 7.6762199 -1.5579662 -10.7449155 11.0332926 14.5701251 298.1906773
77.6800 37.6217679 -122.3812729 6.7949065 7.6911831 -1.5542115 -10.7640405 11.0323571 14.5713795 298.2072895
77.7000 37.6217692 -122.3812754 6.7638979 7.7062484 -1.5504277 -10.7833024 11.0314124 14.5726237 298.2239522
77.7200 37.6217706 -122.3812778 6.7329655 7.7214042 -1.5466183 -10.8026834 11.0304586 14.5738575 298.2406655
77.7400 37.6217720 -122.3812803 6.7021098 7.7366432 -1.5427871 -10.8221747 11.0294953 14.5750810 298.2574299
77.7600 37.6217734 -122.3812828 6.6713311 7.7519528 -1.5389376 -10.8417412 11.0285226 14.5762943 298.2742457
77.7800 37.6217748 -122.3812852 6.6406296 7.7673251 -1.5350733 -10.8613827 11.0275402 14.5774973 298.2911133
77.8000 37.6217762 -122.3812877 6.6100056 7.7827501 -1.5311977 -10.8810727 11.0265482 14.5786900 298.3080328
77.8200 37.6217776 -122.3812902 6.5794593 7.7982179 -1.5273143 -10.9007938 11.0255463 14.5798726 298.3250046
77.8400 37.6217790 -122.3812926 6.5489908 7.8137192 -1.5234264 -10.9205368 11.0245345 14.5810450 298.3420288
77.8600 37.6217804 -122.3812951 6.5186001 7.8292455 -1.5195373 -10.9402798 11.0235127 14.5822072 298.3591056
77.8800 37.6217818 -122.3812976 6.4882871 7.8447867 -1.5156502 -10.9600097 11.0224808 14.5833594 298.3762352
77.9000 37.6217832 -122.3813001 6.4580517 7.8603354 -1.5117682 -10.9797086 11.0214388 14.5845016 298.3934177
77.9200 37.6217847 -122.3813026 6.4278938 7.8758824 -1.5078943 -10.9993634 11.0203866 14.5856339 298.4106533
77.9400 37.6217861 -122.3813051 6.3978132 7.8914202 -1.5040314 -11.0189652 11.0193241 14.5867563 298.4279421
77.9600 37.6217875 -122.3813076 6.3678095 7.9069392 -1.5001822 -11.0384919 11.0182513 14.5878689 298.4452840
77.9800 37.6217889 -122.3813101 6.3378826 7.9224343 -1.4963495 -11.0579393 11.0171682 14.5889718 298.4626791
